pnum,voicefil,voice,ptype,plev,vsex,hilo_actual,accuracy,hilo_guess
35,m75_power.wav,75,INFO,-1,-1,lo,1,0
35,m77_power.wav,77,STATUS,-1,-1,lo,0,1
35,m81_power.wav,81,BATNA,1,-1,hi,0,0
38,f104_power.wav,104,INFO,-1,1,lo,0,1
38,f105_power.wav,105,INFO,1,1,hi,1,1
38,f110_power.wav,110,SENSE,1,1,hi,1,1
38,f111_power.wav,111,INFO,1,1,hi,1,1
38,f114_power.wav,114,STATUS,1,1,hi,0,0
38,f116_power.wav,116,BATNA,-1,1,lo,0,1
38,f119_power.wav,119,STATUS,1,1,hi,0,0
38,f125_power.wav,125,BATNA,1,1,hi,0,0
38,f126_power.wav,126,BATNA,1,1,hi,1,1
38,f128_power.wav,128,SENSE,-1,1,lo,1,0
38,f130_power.wav,130,STATUS,1,1,hi,1,1
38,f131_power.wav,131,SENSE,-1,1,lo,1,0
38,f136_power.wav,136,STATUS,-1,1,lo,1,0
38,f139_power.wav,139,SENSE,-1,1,lo,1,0
38,f140_power.wav,140,BATNA,1,1,hi,1,1
38,f144_power.wav,144,INFO,-1,1,lo,1,0
38,f145_power.wav,145,SENSE,-1,1,lo,0,1
38,f146_power.wav,146,SENSE,1,1,hi,1,1
38,f148_power.wav,148,BATNA,-1,1,lo,1,0
38,f154_power.wav,154,STATUS,1,1,hi,0,0
38,f155_power.wav,155,STATUS,-1,1,lo,1,0
38,f161_power.wav,161,INFO,-1,1,lo,1,0
38,f163_power.wav,163,SENSE,-1,1,lo,1,0
38,f165_power.wav,165,INFO,1,1,hi,1,1
38,f167_power.wav,167,SENSE,-1,1,lo,1,0
38,f170_power.wav,170,INFO,1,1,hi,1,1
38,f174_power.wav,174,INFO,-1,1,lo,1,0
38,f177_power.wav,177,INFO,1,1,hi,1,1
38,f178_power.wav,178,BATNA,-1,1,lo,1,0
38,f180_power.wav,180,INFO,1,1,hi,1,1
38,m05_power.wav,5,STATUS,1,-1,hi,1,1
38,m08_power.wav,8,BATNA,-1,-1,lo,0,1
38,m14_power.wav,14,STATUS,-1,-1,lo,1,0
38,m15_power.wav,15,STATUS,-1,-1,lo,1,0
38,m16_power.wav,16,SENSE,1,-1,hi,1,1
38,m24_power.wav,24,BATNA,-1,-1,lo,1,0
38,m26_power.wav,26,INFO,-1,-1,lo,1,0
38,m29_power.wav,29,SENSE,-1,-1,lo,1,0
38,m32_power.wav,32,STATUS,1,-1,hi,0,0
38,m37_power.wav,37,SENSE,1,-1,hi,0,0
38,m40_power.wav,40,BATNA,1,-1,hi,1,1
38,m41_power.wav,41,SENSE,-1,-1,lo,0,1
38,m45_power.wav,45,SENSE,-1,-1,lo,1,0
38,m47_power.wav,47,SENSE,1,-1,hi,1,1
38,m48_power.wav,48,SENSE,-1,-1,lo,1,0
38,m50_power.wav,50,STATUS,-1,-1,lo,1,0
38,m52_power.wav,52,BATNA,-1,-1,lo,0,1
38,m53_power.wav,53,INFO,1,-1,hi,0,0
38,m54_power.wav,54,INFO,-1,-1,lo,1,0
38,m55_power.wav,55,SENSE,1,-1,hi,1,1
38,m57_power.wav,57,INFO,1,-1,hi,0,0
38,m61_power.wav,61,INFO,1,-1,hi,1,1
38,m66_power.wav,66,SENSE,1,-1,hi,0,0
38,m68_power.wav,68,BATNA,1,-1,hi,1,1
38,m69_power.wav,69,SENSE,1,-1,hi,1,1
38,m71_power.wav,71,INFO,1,-1,hi,0,0
38,m74_power.wav,74,BATNA,-1,-1,lo,1,0
38,m75_power.wav,75,INFO,-1,-1,lo,1,0
38,m77_power.wav,77,STATUS,-1,-1,lo,1,0
38,m81_power.wav,81,BATNA,1,-1,hi,0,0
39,f104_power.wav,104,INFO,-1,1,lo,1,0
39,f105_power.wav,105,INFO,1,1,hi,1,1
39,f110_power.wav,110,SENSE,1,1,hi,1,1
39,f111_power.wav,111,INFO,1,1,hi,1,1
39,f114_power.wav,114,STATUS,1,1,hi,0,0
39,f116_power.wav,116,BATNA,-1,1,lo,1,0
39,f119_power.wav,119,STATUS,1,1,hi,0,0
39,f125_power.wav,125,BATNA,1,1,hi,0,0
39,f126_power.wav,126,BATNA,1,1,hi,0,0
39,f128_power.wav,128,SENSE,-1,1,lo,1,0
39,f130_power.wav,130,STATUS,1,1,hi,0,0
39,f131_power.wav,131,SENSE,-1,1,lo,1,0
39,f136_power.wav,136,STATUS,-1,1,lo,1,0
39,f139_power.wav,139,SENSE,-1,1,lo,1,0
39,f140_power.wav,140,BATNA,1,1,hi,1,1
39,f144_power.wav,144,INFO,-1,1,lo,1,0
39,f145_power.wav,145,SENSE,-1,1,lo,1,0
39,f146_power.wav,146,SENSE,1,1,hi,0,0
39,f148_power.wav,148,BATNA,-1,1,lo,1,0
39,f154_power.wav,154,STATUS,1,1,hi,0,0
39,f155_power.wav,155,STATUS,-1,1,lo,1,0
39,f161_power.wav,161,INFO,-1,1,lo,1,0
39,f163_power.wav,163,SENSE,-1,1,lo,1,0
39,f165_power.wav,165,INFO,1,1,hi,0,0
39,f167_power.wav,167,SENSE,-1,1,lo,1,0
39,f170_power.wav,170,INFO,1,1,hi,1,1
39,f174_power.wav,174,INFO,-1,1,lo,0,1
39,f177_power.wav,177,INFO,1,1,hi,1,1
39,f178_power.wav,178,BATNA,-1,1,lo,0,1
39,f180_power.wav,180,INFO,1,1,hi,0,0
39,m05_power.wav,5,STATUS,1,-1,hi,1,1
39,m08_power.wav,8,BATNA,-1,-1,lo,0,1
39,m14_power.wav,14,STATUS,-1,-1,lo,1,0
39,m15_power.wav,15,STATUS,-1,-1,lo,1,0
39,m16_power.wav,16,SENSE,1,-1,hi,0,0
39,m24_power.wav,24,BATNA,-1,-1,lo,1,0
39,m26_power.wav,26,INFO,-1,-1,lo,1,0
39,m29_power.wav,29,SENSE,-1,-1,lo,1,0
39,m32_power.wav,32,STATUS,1,-1,hi,1,1
39,m37_power.wav,37,SENSE,1,-1,hi,1,1
39,m40_power.wav,40,BATNA,1,-1,hi,0,0
39,m41_power.wav,41,SENSE,-1,-1,lo,1,0
39,m45_power.wav,45,SENSE,-1,-1,lo,1,0
39,m47_power.wav,47,SENSE,1,-1,hi,1,1
39,m48_power.wav,48,SENSE,-1,-1,lo,1,0
39,m50_power.wav,50,STATUS,-1,-1,lo,1,0
39,m52_power.wav,52,BATNA,-1,-1,lo,1,0
39,m53_power.wav,53,INFO,1,-1,hi,0,0
39,m54_power.wav,54,INFO,-1,-1,lo,0,1
39,m55_power.wav,55,SENSE,1,-1,hi,0,0
39,m57_power.wav,57,INFO,1,-1,hi,0,0
39,m61_power.wav,61,INFO,1,-1,hi,1,1
39,m66_power.wav,66,SENSE,1,-1,hi,0,0
39,m68_power.wav,68,BATNA,1,-1,hi,1,1
39,m69_power.wav,69,SENSE,1,-1,hi,1,1
39,m71_power.wav,71,INFO,1,-1,hi,1,1
39,m74_power.wav,74,BATNA,-1,-1,lo,1,0
39,m75_power.wav,75,INFO,-1,-1,lo,1,0
39,m77_power.wav,77,STATUS,-1,-1,lo,1,0
39,m81_power.wav,81,BATNA,1,-1,hi,0,0
40,f104_power.wav,104,INFO,-1,1,lo,0,1
40,f105_power.wav,105,INFO,1,1,hi,1,1
40,f110_power.wav,110,SENSE,1,1,hi,1,1
40,f111_power.wav,111,INFO,1,1,hi,1,1
40,f114_power.wav,114,STATUS,1,1,hi,1,1
40,f116_power.wav,116,BATNA,-1,1,lo,1,0
40,f119_power.wav,119,STATUS,1,1,hi,1,1
40,f125_power.wav,125,BATNA,1,1,hi,1,1
40,f126_power.wav,126,BATNA,1,1,hi,1,1
40,f128_power.wav,128,SENSE,-1,1,lo,0,1
40,f130_power.wav,130,STATUS,1,1,hi,1,1
40,f131_power.wav,131,SENSE,-1,1,lo,0,1
40,f136_power.wav,136,STATUS,-1,1,lo,0,1
40,f139_power.wav,139,SENSE,-1,1,lo,0,1
40,f140_power.wav,140,BATNA,1,1,hi,1,1
40,f144_power.wav,144,INFO,-1,1,lo,1,0
40,f145_power.wav,145,SENSE,-1,1,lo,0,1
40,f146_power.wav,146,SENSE,1,1,hi,1,1
40,f148_power.wav,148,BATNA,-1,1,lo,0,1
40,f154_power.wav,154,STATUS,1,1,hi,1,1
40,f155_power.wav,155,STATUS,-1,1,lo,0,1
40,f161_power.wav,161,INFO,-1,1,lo,0,1
40,f163_power.wav,163,SENSE,-1,1,lo,0,1
40,f165_power.wav,165,INFO,1,1,hi,0,0
40,f167_power.wav,167,SENSE,-1,1,lo,0,1
40,f170_power.wav,170,INFO,1,1,hi,1,1
40,f174_power.wav,174,INFO,-1,1,lo,0,1
40,f177_power.wav,177,INFO,1,1,hi,1,1
40,f178_power.wav,178,BATNA,-1,1,lo,0,1
40,f180_power.wav,180,INFO,1,1,hi,1,1
40,m05_power.wav,5,STATUS,1,-1,hi,1,1
40,m08_power.wav,8,BATNA,-1,-1,lo,0,1
40,m14_power.wav,14,STATUS,-1,-1,lo,0,1
40,m15_power.wav,15,STATUS,-1,-1,lo,1,0
40,m16_power.wav,16,SENSE,1,-1,hi,1,1
40,m24_power.wav,24,BATNA,-1,-1,lo,0,1
40,m26_power.wav,26,INFO,-1,-1,lo,0,1
40,m29_power.wav,29,SENSE,-1,-1,lo,1,0
40,m32_power.wav,32,STATUS,1,-1,hi,0,0
40,m37_power.wav,37,SENSE,1,-1,hi,1,1
40,m40_power.wav,40,BATNA,1,-1,hi,1,1
40,m41_power.wav,41,SENSE,-1,-1,lo,0,1
40,m45_power.wav,45,SENSE,-1,-1,lo,1,0
40,m47_power.wav,47,SENSE,1,-1,hi,1,1
40,m48_power.wav,48,SENSE,-1,-1,lo,1,0
40,m50_power.wav,50,STATUS,-1,-1,lo,1,0
40,m52_power.wav,52,BATNA,-1,-1,lo,0,1
40,m53_power.wav,53,INFO,1,-1,hi,1,1
40,m54_power.wav,54,INFO,-1,-1,lo,0,1
40,m55_power.wav,55,SENSE,1,-1,hi,1,1
40,m57_power.wav,57,INFO,1,-1,hi,1,1
40,m61_power.wav,61,INFO,1,-1,hi,1,1
40,m66_power.wav,66,SENSE,1,-1,hi,1,1
40,m68_power.wav,68,BATNA,1,-1,hi,1,1
40,m69_power.wav,69,SENSE,1,-1,hi,1,1
40,m71_power.wav,71,INFO,1,-1,hi,1,1
40,m74_power.wav,74,BATNA,-1,-1,lo,0,1
40,m75_power.wav,75,INFO,-1,-1,lo,0,1
40,m77_power.wav,77,STATUS,-1,-1,lo,0,1
40,m81_power.wav,81,BATNA,1,-1,hi,1,1
41,f104_power.wav,104,INFO,-1,1,lo,0,0
41,f105_power.wav,105,INFO,1,1,hi,0,0
41,f110_power.wav,110,SENSE,1,1,hi,0,0
41,f111_power.wav,111,INFO,1,1,hi,0,0
41,f114_power.wav,114,STATUS,1,1,hi,0,0
41,f116_power.wav,116,BATNA,-1,1,lo,0,0
41,f119_power.wav,119,STATUS,1,1,hi,0,0
41,f125_power.wav,125,BATNA,1,1,hi,0,0
41,f126_power.wav,126,BATNA,1,1,hi,0,0
41,f128_power.wav,128,SENSE,-1,1,lo,0,0
41,f131_power.wav,131,SENSE,-1,1,lo,0,0
41,f136_power.wav,136,STATUS,-1,1,lo,0,0
41,f139_power.wav,139,SENSE,-1,1,lo,0,0
41,f140_power.wav,140,BATNA,1,1,hi,0,0
41,f144_power.wav,144,INFO,-1,1,lo,0,0
41,f146_power.wav,146,SENSE,1,1,hi,0,0
41,f148_power.wav,148,BATNA,-1,1,lo,0,0
41,f154_power.wav,154,STATUS,1,1,hi,0,0
41,f155_power.wav,155,STATUS,-1,1,lo,0,0
41,f161_power.wav,161,INFO,-1,1,lo,0,0
41,f163_power.wav,163,SENSE,-1,1,lo,0,0
41,f165_power.wav,165,INFO,1,1,hi,0,0
41,f167_power.wav,167,SENSE,-1,1,lo,0,0
41,f170_power.wav,170,INFO,1,1,hi,0,0
41,f174_power.wav,174,INFO,-1,1,lo,0,0
41,f177_power.wav,177,INFO,1,1,hi,0,0
41,f178_power.wav,178,BATNA,-1,1,lo,0,0
41,f180_power.wav,180,INFO,1,1,hi,0,0
41,m05_power.wav,5,STATUS,1,-1,hi,0,0
41,m08_power.wav,8,BATNA,-1,-1,lo,0,0
41,m14_power.wav,14,STATUS,-1,-1,lo,0,0
41,m15_power.wav,15,STATUS,-1,-1,lo,0,0
41,m16_power.wav,16,SENSE,1,-1,hi,0,0
41,m24_power.wav,24,BATNA,-1,-1,lo,0,0
41,m26_power.wav,26,INFO,-1,-1,lo,0,0
41,m29_power.wav,29,SENSE,-1,-1,lo,0,0
41,m32_power.wav,32,STATUS,1,-1,hi,0,0
41,m37_power.wav,37,SENSE,1,-1,hi,0,0
41,m40_power.wav,40,BATNA,1,-1,hi,0,0
41,m41_power.wav,41,SENSE,-1,-1,lo,0,0
41,m45_power.wav,45,SENSE,-1,-1,lo,0,0
41,m47_power.wav,47,SENSE,1,-1,hi,0,0
41,m48_power.wav,48,SENSE,-1,-1,lo,0,0
41,m50_power.wav,50,STATUS,-1,-1,lo,0,0
41,m52_power.wav,52,BATNA,-1,-1,lo,0,0
41,m53_power.wav,53,INFO,1,-1,hi,0,0
41,m54_power.wav,54,INFO,-1,-1,lo,0,0
41,m55_power.wav,55,SENSE,1,-1,hi,0,0
41,m57_power.wav,57,INFO,1,-1,hi,0,0
41,m61_power.wav,61,INFO,1,-1,hi,0,0
41,m66_power.wav,66,SENSE,1,-1,hi,0,0
41,m68_power.wav,68,BATNA,1,-1,hi,0,0
41,m71_power.wav,71,INFO,1,-1,hi,0,0
41,m74_power.wav,74,BATNA,-1,-1,lo,0,0
41,m75_power.wav,75,INFO,-1,-1,lo,0,0
41,m81_power.wav,81,BATNA,1,-1,hi,0,0
42,f104_power.wav,104,INFO,-1,1,lo,0,1
42,f105_power.wav,105,INFO,1,1,hi,1,1
42,f110_power.wav,110,SENSE,1,1,hi,1,1
42,f111_power.wav,111,INFO,1,1,hi,0,0
42,f114_power.wav,114,STATUS,1,1,hi,0,0
42,f116_power.wav,116,BATNA,-1,1,lo,0,1
42,f119_power.wav,119,STATUS,1,1,hi,1,1
42,f125_power.wav,125,BATNA,1,1,hi,1,1
42,f126_power.wav,126,BATNA,1,1,hi,1,1
42,f128_power.wav,128,SENSE,-1,1,lo,1,0
42,f130_power.wav,130,STATUS,1,1,hi,1,1
42,f131_power.wav,131,SENSE,-1,1,lo,0,1
42,f136_power.wav,136,STATUS,-1,1,lo,1,0
42,f139_power.wav,139,SENSE,-1,1,lo,1,0
42,f140_power.wav,140,BATNA,1,1,hi,1,1
42,f144_power.wav,144,INFO,-1,1,lo,1,0
42,f145_power.wav,145,SENSE,-1,1,lo,1,0
42,f146_power.wav,146,SENSE,1,1,hi,1,1
42,f148_power.wav,148,BATNA,-1,1,lo,1,0
42,f154_power.wav,154,STATUS,1,1,hi,0,0
42,f155_power.wav,155,STATUS,-1,1,lo,1,0
42,f161_power.wav,161,INFO,-1,1,lo,1,0
42,f163_power.wav,163,SENSE,-1,1,lo,0,1
42,f165_power.wav,165,INFO,1,1,hi,1,1
42,f167_power.wav,167,SENSE,-1,1,lo,1,0
42,f170_power.wav,170,INFO,1,1,hi,1,1
42,f174_power.wav,174,INFO,-1,1,lo,1,0
42,f177_power.wav,177,INFO,1,1,hi,0,0
42,f178_power.wav,178,BATNA,-1,1,lo,0,1
42,f180_power.wav,180,INFO,1,1,hi,0,0
42,m05_power.wav,5,STATUS,1,-1,hi,1,1
42,m08_power.wav,8,BATNA,-1,-1,lo,1,0
42,m14_power.wav,14,STATUS,-1,-1,lo,1,0
42,m15_power.wav,15,STATUS,-1,-1,lo,1,0
42,m16_power.wav,16,SENSE,1,-1,hi,0,0
42,m24_power.wav,24,BATNA,-1,-1,lo,1,0
42,m26_power.wav,26,INFO,-1,-1,lo,1,0
42,m29_power.wav,29,SENSE,-1,-1,lo,1,0
42,m32_power.wav,32,STATUS,1,-1,hi,1,1
42,m37_power.wav,37,SENSE,1,-1,hi,1,1
42,m40_power.wav,40,BATNA,1,-1,hi,1,1
42,m41_power.wav,41,SENSE,-1,-1,lo,0,1
42,m45_power.wav,45,SENSE,-1,-1,lo,1,0
42,m47_power.wav,47,SENSE,1,-1,hi,1,1
42,m48_power.wav,48,SENSE,-1,-1,lo,1,0
42,m50_power.wav,50,STATUS,-1,-1,lo,1,0
42,m52_power.wav,52,BATNA,-1,-1,lo,1,0
42,m53_power.wav,53,INFO,1,-1,hi,1,1
42,m54_power.wav,54,INFO,-1,-1,lo,1,0
42,m55_power.wav,55,SENSE,1,-1,hi,1,1
42,m57_power.wav,57,INFO,1,-1,hi,1,1
42,m61_power.wav,61,INFO,1,-1,hi,0,0
42,m66_power.wav,66,SENSE,1,-1,hi,1,1
42,m68_power.wav,68,BATNA,1,-1,hi,1,1
42,m69_power.wav,69,SENSE,1,-1,hi,1,1
42,m71_power.wav,71,INFO,1,-1,hi,1,1
42,m74_power.wav,74,BATNA,-1,-1,lo,0,1
42,m75_power.wav,75,INFO,-1,-1,lo,1,0
42,m77_power.wav,77,STATUS,-1,-1,lo,0,1
42,m81_power.wav,81,BATNA,1,-1,hi,1,1
45,f104_power.wav,104,INFO,-1,1,lo,1,0
45,f105_power.wav,105,INFO,1,1,hi,0,0
45,f110_power.wav,110,SENSE,1,1,hi,0,0
45,f111_power.wav,111,INFO,1,1,hi,0,0
45,f114_power.wav,114,STATUS,1,1,hi,0,0
45,f116_power.wav,116,BATNA,-1,1,lo,0,0
45,f119_power.wav,119,STATUS,1,1,hi,0,0
45,f125_power.wav,125,BATNA,1,1,hi,0,0
45,f126_power.wav,126,BATNA,1,1,hi,1,1
45,f128_power.wav,128,SENSE,-1,1,lo,1,0
45,f130_power.wav,130,STATUS,1,1,hi,0,0
45,f131_power.wav,131,SENSE,-1,1,lo,0,0
45,f136_power.wav,136,STATUS,-1,1,lo,1,0
45,f139_power.wav,139,SENSE,-1,1,lo,0,0
45,f140_power.wav,140,BATNA,1,1,hi,0,0
45,f144_power.wav,144,INFO,-1,1,lo,0,0
45,f145_power.wav,145,SENSE,-1,1,lo,1,0
45,f146_power.wav,146,SENSE,1,1,hi,1,1
45,f148_power.wav,148,BATNA,-1,1,lo,1,0
45,f154_power.wav,154,STATUS,1,1,hi,0,0
45,f155_power.wav,155,STATUS,-1,1,lo,0,0
45,f161_power.wav,161,INFO,-1,1,lo,1,0
45,f163_power.wav,163,SENSE,-1,1,lo,1,0
45,f165_power.wav,165,INFO,1,1,hi,1,1
45,f167_power.wav,167,SENSE,-1,1,lo,0,0
45,f170_power.wav,170,INFO,1,1,hi,1,1
45,f174_power.wav,174,INFO,-1,1,lo,0,0
45,f177_power.wav,177,INFO,1,1,hi,1,1
45,f178_power.wav,178,BATNA,-1,1,lo,1,0
45,f180_power.wav,180,INFO,1,1,hi,1,1
45,m05_power.wav,5,STATUS,1,-1,hi,1,1
45,m08_power.wav,8,BATNA,-1,-1,lo,0,0
45,m14_power.wav,14,STATUS,-1,-1,lo,1,0
45,m15_power.wav,15,STATUS,-1,-1,lo,0,0
45,m16_power.wav,16,SENSE,1,-1,hi,1,1
45,m24_power.wav,24,BATNA,-1,-1,lo,0,0
45,m26_power.wav,26,INFO,-1,-1,lo,1,0
45,m29_power.wav,29,SENSE,-1,-1,lo,0,0
45,m32_power.wav,32,STATUS,1,-1,hi,0,0
45,m37_power.wav,37,SENSE,1,-1,hi,1,1
45,m40_power.wav,40,BATNA,1,-1,hi,0,0
45,m41_power.wav,41,SENSE,-1,-1,lo,0,1
45,m45_power.wav,45,SENSE,-1,-1,lo,1,0
45,m47_power.wav,47,SENSE,1,-1,hi,0,0
45,m48_power.wav,48,SENSE,-1,-1,lo,0,0
45,m50_power.wav,50,STATUS,-1,-1,lo,0,0
45,m52_power.wav,52,BATNA,-1,-1,lo,1,0
45,m53_power.wav,53,INFO,1,-1,hi,0,0
45,m54_power.wav,54,INFO,-1,-1,lo,1,0
45,m55_power.wav,55,SENSE,1,-1,hi,0,0
45,m57_power.wav,57,INFO,1,-1,hi,0,0
45,m61_power.wav,61,INFO,1,-1,hi,0,0
45,m66_power.wav,66,SENSE,1,-1,hi,0,0
45,m68_power.wav,68,BATNA,1,-1,hi,1,1
45,m69_power.wav,69,SENSE,1,-1,hi,0,0
45,m71_power.wav,71,INFO,1,-1,hi,0,0
45,m74_power.wav,74,BATNA,-1,-1,lo,0,0
45,m75_power.wav,75,INFO,-1,-1,lo,1,0
45,m77_power.wav,77,STATUS,-1,-1,lo,0,0
45,m81_power.wav,81,BATNA,1,-1,hi,0,0
47,f104_power.wav,104,INFO,-1,1,lo,0,1
47,f105_power.wav,105,INFO,1,1,hi,1,1
47,f110_power.wav,110,SENSE,1,1,hi,1,1
47,f111_power.wav,111,INFO,1,1,hi,1,1
47,f114_power.wav,114,STATUS,1,1,hi,0,0
47,f116_power.wav,116,BATNA,-1,1,lo,0,1
47,f119_power.wav,119,STATUS,1,1,hi,1,1
47,f125_power.wav,125,BATNA,1,1,hi,1,1
47,f126_power.wav,126,BATNA,1,1,hi,1,1
47,f128_power.wav,128,SENSE,-1,1,lo,1,0
47,f130_power.wav,130,STATUS,1,1,hi,1,1
47,f131_power.wav,131,SENSE,-1,1,lo,1,0
47,f136_power.wav,136,STATUS,-1,1,lo,1,0
47,f139_power.wav,139,SENSE,-1,1,lo,0,1
47,f140_power.wav,140,BATNA,1,1,hi,1,1
47,f144_power.wav,144,INFO,-1,1,lo,1,0
47,f145_power.wav,145,SENSE,-1,1,lo,0,1
47,f146_power.wav,146,SENSE,1,1,hi,1,1
47,f148_power.wav,148,BATNA,-1,1,lo,1,0
47,f154_power.wav,154,STATUS,1,1,hi,1,1
47,f155_power.wav,155,STATUS,-1,1,lo,0,1
47,f161_power.wav,161,INFO,-1,1,lo,1,0
47,f163_power.wav,163,SENSE,-1,1,lo,0,1
47,f165_power.wav,165,INFO,1,1,hi,1,1
47,f167_power.wav,167,SENSE,-1,1,lo,1,0
47,f170_power.wav,170,INFO,1,1,hi,1,1
47,f174_power.wav,174,INFO,-1,1,lo,1,0
47,f177_power.wav,177,INFO,1,1,hi,1,1
47,f178_power.wav,178,BATNA,-1,1,lo,0,1
47,f180_power.wav,180,INFO,1,1,hi,1,1
47,m05_power.wav,5,STATUS,1,-1,hi,1,1
47,m08_power.wav,8,BATNA,-1,-1,lo,0,1
47,m14_power.wav,14,STATUS,-1,-1,lo,0,1
47,m15_power.wav,15,STATUS,-1,-1,lo,1,0
47,m16_power.wav,16,SENSE,1,-1,hi,1,1
47,m24_power.wav,24,BATNA,-1,-1,lo,1,0
47,m26_power.wav,26,INFO,-1,-1,lo,0,1
47,m29_power.wav,29,SENSE,-1,-1,lo,1,0
47,m32_power.wav,32,STATUS,1,-1,hi,1,1
47,m37_power.wav,37,SENSE,1,-1,hi,1,1
47,m40_power.wav,40,BATNA,1,-1,hi,1,1
47,m41_power.wav,41,SENSE,-1,-1,lo,1,0
47,m45_power.wav,45,SENSE,-1,-1,lo,1,0
47,m47_power.wav,47,SENSE,1,-1,hi,1,1
47,m48_power.wav,48,SENSE,-1,-1,lo,1,0
47,m50_power.wav,50,STATUS,-1,-1,lo,1,0
47,m52_power.wav,52,BATNA,-1,-1,lo,0,1
47,m53_power.wav,53,INFO,1,-1,hi,1,1
47,m54_power.wav,54,INFO,-1,-1,lo,1,0
47,m55_power.wav,55,SENSE,1,-1,hi,1,1
47,m57_power.wav,57,INFO,1,-1,hi,0,0
47,m61_power.wav,61,INFO,1,-1,hi,1,1
47,m66_power.wav,66,SENSE,1,-1,hi,1,1
47,m68_power.wav,68,BATNA,1,-1,hi,1,1
47,m69_power.wav,69,SENSE,1,-1,hi,1,1
47,m71_power.wav,71,INFO,1,-1,hi,1,1
47,m74_power.wav,74,BATNA,-1,-1,lo,1,0
47,m75_power.wav,75,INFO,-1,-1,lo,1,0
47,m77_power.wav,77,STATUS,-1,-1,lo,0,1
47,m81_power.wav,81,BATNA,1,-1,hi,0,0
48,f105_power.wav,105,INFO,1,1,hi,0,0
48,f110_power.wav,110,SENSE,1,1,hi,0,0
48,f111_power.wav,111,INFO,1,1,hi,0,0
48,f114_power.wav,114,STATUS,1,1,hi,0,0
48,f116_power.wav,116,BATNA,-1,1,lo,0,0
48,f119_power.wav,119,STATUS,1,1,hi,0,0
48,f125_power.wav,125,BATNA,1,1,hi,0,0
48,f126_power.wav,126,BATNA,1,1,hi,0,0
48,f128_power.wav,128,SENSE,-1,1,lo,0,0
48,f130_power.wav,130,STATUS,1,1,hi,0,0
48,f131_power.wav,131,SENSE,-1,1,lo,0,0
48,f139_power.wav,139,SENSE,-1,1,lo,0,0
48,f140_power.wav,140,BATNA,1,1,hi,0,0
48,f145_power.wav,145,SENSE,-1,1,lo,0,0
48,f146_power.wav,146,SENSE,1,1,hi,0,0
48,f148_power.wav,148,BATNA,-1,1,lo,0,0
48,f155_power.wav,155,STATUS,-1,1,lo,0,0
48,f161_power.wav,161,INFO,-1,1,lo,0,0
48,f163_power.wav,163,SENSE,-1,1,lo,0,0
48,f165_power.wav,165,INFO,1,1,hi,0,0
48,f167_power.wav,167,SENSE,-1,1,lo,0,0
48,f177_power.wav,177,INFO,1,1,hi,0,0
48,f178_power.wav,178,BATNA,-1,1,lo,0,0
48,f180_power.wav,180,INFO,1,1,hi,0,0
48,m08_power.wav,8,BATNA,-1,-1,lo,0,0
48,m15_power.wav,15,STATUS,-1,-1,lo,0,0
48,m16_power.wav,16,SENSE,1,-1,hi,0,0
48,m24_power.wav,24,BATNA,-1,-1,lo,0,0
48,m26_power.wav,26,INFO,-1,-1,lo,0,0
48,m29_power.wav,29,SENSE,-1,-1,lo,0,0
48,m32_power.wav,32,STATUS,1,-1,hi,0,0
48,m37_power.wav,37,SENSE,1,-1,hi,0,0
48,m40_power.wav,40,BATNA,1,-1,hi,0,0
48,m47_power.wav,47,SENSE,1,-1,hi,0,0
48,m48_power.wav,48,SENSE,-1,-1,lo,0,0
48,m50_power.wav,50,STATUS,-1,-1,lo,0,0
48,m52_power.wav,52,BATNA,-1,-1,lo,0,0
48,m53_power.wav,53,INFO,1,-1,hi,0,0
48,m55_power.wav,55,SENSE,1,-1,hi,0,0
48,m61_power.wav,61,INFO,1,-1,hi,0,0
48,m68_power.wav,68,BATNA,1,-1,hi,0,0
48,m69_power.wav,69,SENSE,1,-1,hi,0,0
48,m71_power.wav,71,INFO,1,-1,hi,0,0
48,m74_power.wav,74,BATNA,-1,-1,lo,0,0
48,m75_power.wav,75,INFO,-1,-1,lo,0,0
48,m77_power.wav,77,STATUS,-1,-1,lo,0,0
48,m81_power.wav,81,BATNA,1,-1,hi,0,0
49,f104_power.wav,104,INFO,-1,1,lo,1,0
49,f105_power.wav,105,INFO,1,1,hi,1,1
49,f110_power.wav,110,SENSE,1,1,hi,1,1
49,f111_power.wav,111,INFO,1,1,hi,1,1
49,f114_power.wav,114,STATUS,1,1,hi,0,0
49,f116_power.wav,116,BATNA,-1,1,lo,0,1
49,f119_power.wav,119,STATUS,1,1,hi,0,0
49,f125_power.wav,125,BATNA,1,1,hi,0,0
49,f126_power.wav,126,BATNA,1,1,hi,1,1
49,f128_power.wav,128,SENSE,-1,1,lo,1,0
49,f130_power.wav,130,STATUS,1,1,hi,1,1
49,f131_power.wav,131,SENSE,-1,1,lo,1,0
49,f136_power.wav,136,STATUS,-1,1,lo,1,0
49,f139_power.wav,139,SENSE,-1,1,lo,1,0
49,f140_power.wav,140,BATNA,1,1,hi,1,1
49,f144_power.wav,144,INFO,-1,1,lo,1,0
49,f145_power.wav,145,SENSE,-1,1,lo,1,0
49,f146_power.wav,146,SENSE,1,1,hi,1,1
49,f148_power.wav,148,BATNA,-1,1,lo,1,0
49,f154_power.wav,154,STATUS,1,1,hi,0,0
